fli	names
HHJGFDSXC_4_8bp-UDP0050	A312_Scissirostrum dubium_RNA_42
HFYMJDSXC_1_8bp-UDP0051	A8_Lutra lutra_RNA_43
HFYMJDSXC_2_8bp-UDP0051	A8_Lutra lutra_RNA_43
HFYMJDSXC_3_8bp-UDP0051	A8_Lutra lutra_RNA_43
HFYMJDSXC_4_8bp-UDP0051	A8_Lutra lutra_RNA_43
HHJGFDSXC_1_8bp-UDP0051	A8_Lutra lutra_RNA_43
HHJGFDSXC_2_8bp-UDP0051	A8_Lutra lutra_RNA_43
HHJGFDSXC_3_8bp-UDP0051	A8_Lutra lutra_RNA_43
HHJGFDSXC_4_8bp-UDP0051	A8_Lutra lutra_RNA_43
HFYMJDSXC_1_8bp-UDP0052	A260_Equus quagga_RNA_44
HFYMJDSXC_2_8bp-UDP0052	A260_Equus quagga_RNA_44
HFYMJDSXC_3_8bp-UDP0052	A260_Equus quagga_RNA_44
HFYMJDSXC_4_8bp-UDP0052	A260_Equus quagga_RNA_44
HHJGFDSXC_1_8bp-UDP0052	A260_Equus quagga_RNA_44
HHJGFDSXC_2_8bp-UDP0052	A260_Equus quagga_RNA_44
HHJGFDSXC_3_8bp-UDP0052	A260_Equus quagga_RNA_44
HHJGFDSXC_4_8bp-UDP0052	A260_Equus quagga_RNA_44
HGV73DSXC_1_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HGV73DSXC_2_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HGV73DSXC_3_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HGV73DSXC_4_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HHKC7DSXC_1_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HHKC7DSXC_2_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HHKC7DSXC_3_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HHKC7DSXC_4_8bp-UDP0053	A286_Oryctolagus cuniculus_RNA_45
HGV73DSXC_1_8bp-UDP0054	A13_Panthera leo_RNA_46
HGV73DSXC_2_8bp-UDP0054	A13_Panthera leo_RNA_46
HGV73DSXC_3_8bp-UDP0054	A13_Panthera leo_RNA_46
HGV73DSXC_4_8bp-UDP0054	A13_Panthera leo_RNA_46
HHJK7DSXC_1_8bp-UDP0054	A13_Panthera leo_RNA_46
HHJK7DSXC_2_8bp-UDP0054	A13_Panthera leo_RNA_46
HHJK7DSXC_3_8bp-UDP0054	A13_Panthera leo_RNA_46
HHJK7DSXC_4_8bp-UDP0054	A13_Panthera leo_RNA_46
HHKC7DSXC_1_8bp-UDP0054	A13_Panthera leo_RNA_46
HHKC7DSXC_2_8bp-UDP0054	A13_Panthera leo_RNA_46
HHKC7DSXC_3_8bp-UDP0054	A13_Panthera leo_RNA_46
HHKC7DSXC_4_8bp-UDP0054	A13_Panthera leo_RNA_46
HGV73DSXC_1_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HGV73DSXC_2_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HGV73DSXC_3_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HGV73DSXC_4_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HHJYGDSXC_1_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HHJYGDSXC_2_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HHJYGDSXC_3_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HHJYGDSXC_4_8bp-UDP0055	A374_Beatragus hunteri_RNA_47
HGV73DSXC_1_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HGV73DSXC_2_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HGV73DSXC_3_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HGV73DSXC_4_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HHJYGDSXC_1_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HHJYGDSXC_2_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HHJYGDSXC_3_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HHJYGDSXC_4_8bp-UDP0056	A524_Suricata suricatta_RNA_48
HGV73DSXC_1_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HGV73DSXC_2_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HGV73DSXC_3_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HGV73DSXC_4_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HHJYGDSXC_1_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HHJYGDSXC_2_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HHJYGDSXC_3_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HHJYGDSXC_4_8bp-UDP0058	A422_Mustela lutreola_RNA_50
HGV73DSXC_1_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HGV73DSXC_2_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HGV73DSXC_3_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HGV73DSXC_4_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HHJYGDSXC_1_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HHJYGDSXC_2_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HHJYGDSXC_3_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HHJYGDSXC_4_8bp-UDP0059	A526_Zalophus californianus_RNA_51
HGV73DSXC_1_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HGV73DSXC_2_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HGV73DSXC_3_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HGV73DSXC_4_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HHJYGDSXC_1_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HHJYGDSXC_2_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HHJYGDSXC_3_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HHJYGDSXC_4_8bp-UDP0060	A322_Pan troglodytes_RNA_52
HHJGFDSXC_1_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJGFDSXC_2_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJGFDSXC_3_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJGFDSXC_4_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJTNDSXC_1_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJTNDSXC_2_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJTNDSXC_3_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HHJTNDSXC_4_8bp-UDP0061	A394_Cebuella pygmaea_RNA_53
HGV73DSXC_1_8bp-UDP0062	A495_Bos grunniens_RNA_54
HGV73DSXC_2_8bp-UDP0062	A495_Bos grunniens_RNA_54
HGV73DSXC_3_8bp-UDP0062	A495_Bos grunniens_RNA_54
HGV73DSXC_4_8bp-UDP0062	A495_Bos grunniens_RNA_54
HHJYGDSXC_1_8bp-UDP0062	A495_Bos grunniens_RNA_54
HHJYGDSXC_2_8bp-UDP0062	A495_Bos grunniens_RNA_54
HHJYGDSXC_3_8bp-UDP0062	A495_Bos grunniens_RNA_54
HHJYGDSXC_4_8bp-UDP0062	A495_Bos grunniens_RNA_54
HGV73DSXC_1_8bp-UDP0063	A529_Sus scrofa_RNA_55
HGV73DSXC_2_8bp-UDP0063	A529_Sus scrofa_RNA_55
HGV73DSXC_3_8bp-UDP0063	A529_Sus scrofa_RNA_55
HGV73DSXC_4_8bp-UDP0063	A529_Sus scrofa_RNA_55
HHJYGDSXC_1_8bp-UDP0063	A529_Sus scrofa_RNA_55
HHJYGDSXC_2_8bp-UDP0063	A529_Sus scrofa_RNA_55
HHJYGDSXC_3_8bp-UDP0063	A529_Sus scrofa_RNA_55
HHJYGDSXC_4_8bp-UDP0063	A529_Sus scrofa_RNA_55
HGV73DSXC_1_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HGV73DSXC_2_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HGV73DSXC_3_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HGV73DSXC_4_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HHJYGDSXC_1_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HHJYGDSXC_2_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HHJYGDSXC_3_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HHJYGDSXC_4_8bp-UDP0064	A11_Pan troglodytes_RNA_56
HGV73DSXC_1_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HGV73DSXC_2_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HGV73DSXC_3_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HGV73DSXC_4_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HHJYGDSXC_1_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HHJYGDSXC_2_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HHJYGDSXC_3_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HHJYGDSXC_4_8bp-UDP0065	A461_Pongo pygmaeus_RNA_57
HGV73DSXC_1_8bp-UDP0066	A403_Panthera onca_RNA_58
HGV73DSXC_2_8bp-UDP0066	A403_Panthera onca_RNA_58
HGV73DSXC_3_8bp-UDP0066	A403_Panthera onca_RNA_58
HGV73DSXC_4_8bp-UDP0066	A403_Panthera onca_RNA_58
HHJYGDSXC_1_8bp-UDP0066	A403_Panthera onca_RNA_58
HHJYGDSXC_2_8bp-UDP0066	A403_Panthera onca_RNA_58
HHJYGDSXC_3_8bp-UDP0066	A403_Panthera onca_RNA_58
HHJYGDSXC_4_8bp-UDP0066	A403_Panthera onca_RNA_58
HGV73DSXC_1_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HGV73DSXC_2_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HGV73DSXC_3_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HGV73DSXC_4_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HHJYGDSXC_1_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HHJYGDSXC_2_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HHJYGDSXC_3_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HHJYGDSXC_4_8bp-UDP0067	A446_Muntiacus reevesi_RNA_59
HHJGFDSXC_1_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJGFDSXC_2_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJGFDSXC_3_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJGFDSXC_4_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJTNDSXC_1_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJTNDSXC_2_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJTNDSXC_3_8bp-UDP0068	A15_Equus quagga_RNA_60
HHJTNDSXC_4_8bp-UDP0068	A15_Equus quagga_RNA_60
HGV73DSXC_1_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HGV73DSXC_2_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HGV73DSXC_3_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HGV73DSXC_4_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HHJYGDSXC_1_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HHJYGDSXC_2_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HHJYGDSXC_3_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HHJYGDSXC_4_8bp-UDP0069	A509_Notamacropus rufogriseus_RNA_61
HHJGFDSXC_1_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJGFDSXC_2_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJGFDSXC_3_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJGFDSXC_4_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJTNDSXC_1_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJTNDSXC_2_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJTNDSXC_3_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HHJTNDSXC_4_8bp-UDP0070	A482_Elaphurus davidianus_RNA_62
HGV73DSXC_1_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HGV73DSXC_2_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HGV73DSXC_3_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HGV73DSXC_4_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HHKC7DSXC_1_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HHKC7DSXC_2_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HHKC7DSXC_3_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HHKC7DSXC_4_8bp-UDP0071	A77_Saguinus imperator_RNA_63
HHJGFDSXC_1_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJGFDSXC_2_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJGFDSXC_3_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJGFDSXC_4_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJTNDSXC_1_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJTNDSXC_2_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJTNDSXC_3_8bp-UDP0072	A511_Ovis aries_RNA_64
HHJTNDSXC_4_8bp-UDP0072	A511_Ovis aries_RNA_64
HGV73DSXC_1_8bp-UDP0073	A469_Procavia capensis_RNA_65
HGV73DSXC_2_8bp-UDP0073	A469_Procavia capensis_RNA_65
HGV73DSXC_3_8bp-UDP0073	A469_Procavia capensis_RNA_65
HGV73DSXC_4_8bp-UDP0073	A469_Procavia capensis_RNA_65
HHKC7DSXC_1_8bp-UDP0073	A469_Procavia capensis_RNA_65
HHKC7DSXC_2_8bp-UDP0073	A469_Procavia capensis_RNA_65
HHKC7DSXC_3_8bp-UDP0073	A469_Procavia capensis_RNA_65
HHKC7DSXC_4_8bp-UDP0073	A469_Procavia capensis_RNA_65
HGV73DSXC_1_8bp-UDP0074	A462_Panthera tigris_RNA_66
HGV73DSXC_2_8bp-UDP0074	A462_Panthera tigris_RNA_66
HGV73DSXC_3_8bp-UDP0074	A462_Panthera tigris_RNA_66
