fli	names
H7Y2CDSXF_2_8bp-UDP0048	A587_Nycticorax nycticorax_RNA_128
H7Y2CDSXF_3_8bp-UDP0048	A587_Nycticorax nycticorax_RNA_128
H7Y2CDSXF_4_8bp-UDP0048	A587_Nycticorax nycticorax_RNA_128
H7Y2CDSXF_1_8bp-UDP0050	A530_Papio cynocephalus_RNA_130
H7Y2CDSXF_2_8bp-UDP0050	A530_Papio cynocephalus_RNA_130
H7Y2CDSXF_3_8bp-UDP0050	A530_Papio cynocephalus_RNA_130
H7Y2CDSXF_4_8bp-UDP0050	A530_Papio cynocephalus_RNA_130
H7Y2CDSXF_1_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2CDSXF_2_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2CDSXF_3_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2CDSXF_4_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2FDSXF_1_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2FDSXF_2_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2FDSXF_3_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2FDSXF_4_8bp-UDP0051	A615_Muntiacus reevesi_RNA_131
H7Y2CDSXF_1_8bp-UDP0053	A480_Graptemys pseudogeographica_RNA_133
H7Y2CDSXF_2_8bp-UDP0053	A480_Graptemys pseudogeographica_RNA_133
H7Y2CDSXF_3_8bp-UDP0053	A480_Graptemys pseudogeographica_RNA_133
H7Y2CDSXF_4_8bp-UDP0053	A480_Graptemys pseudogeographica_RNA_133
H7Y2CDSXF_1_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2CDSXF_2_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2CDSXF_3_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2CDSXF_4_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2FDSXF_1_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2FDSXF_2_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2FDSXF_3_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2FDSXF_4_8bp-UDP0054	A503_Cygnus melancoryphus_RNA_134
H7Y2CDSXF_1_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2CDSXF_2_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2CDSXF_3_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2CDSXF_4_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2FDSXF_1_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2FDSXF_2_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2FDSXF_3_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2FDSXF_4_8bp-UDP0056	A531_Phoenicopterus chilensis_RNA_136
H7Y2CDSXF_1_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2CDSXF_2_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2CDSXF_3_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2CDSXF_4_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2FDSXF_1_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2FDSXF_2_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2FDSXF_3_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2FDSXF_4_8bp-UDP0057	A508_Cyanocorax yncas_RNA_137
H7Y2CDSXF_1_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2CDSXF_2_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2CDSXF_3_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2CDSXF_4_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2FDSXF_1_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2FDSXF_2_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2FDSXF_3_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2FDSXF_4_8bp-UDP0059	A520_Callimico goeldii_RNA_139
H7Y2CDSXF_1_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2CDSXF_2_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2CDSXF_3_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2CDSXF_4_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2FDSXF_1_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2FDSXF_2_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2FDSXF_3_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2FDSXF_4_8bp-UDP0060	A523_Gazella dorcas_RNA_140
H7Y2CDSXF_1_8bp-UDP0064	A79_Gazella cuvieri_RNA_144
H7Y2CDSXF_2_8bp-UDP0064	A79_Gazella cuvieri_RNA_144
H7Y2CDSXF_3_8bp-UDP0064	A79_Gazella cuvieri_RNA_144
H7Y2CDSXF_4_8bp-UDP0064	A79_Gazella cuvieri_RNA_144
H7Y2CDSXF_1_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2CDSXF_2_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2CDSXF_3_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2CDSXF_4_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2FDSXF_1_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2FDSXF_2_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2FDSXF_3_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2FDSXF_4_8bp-UDP0065	A95_Leopardus pardalis_RNA_145
H7Y2CDSXF_1_8bp-UDP0067	A548_Tauraco erythrolophus_RNA_147
H7Y2CDSXF_2_8bp-UDP0067	A548_Tauraco erythrolophus_RNA_147
H7Y2CDSXF_3_8bp-UDP0067	A548_Tauraco erythrolophus_RNA_147
H7Y2CDSXF_4_8bp-UDP0067	A548_Tauraco erythrolophus_RNA_147
H7Y2CDSXF_1_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2CDSXF_2_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2CDSXF_3_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2CDSXF_4_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2FDSXF_1_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2FDSXF_2_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2FDSXF_3_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2FDSXF_4_8bp-UDP0070	A593_Hippopotamus amphibius_RNA_150
H7Y2CDSXF_1_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2CDSXF_2_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2CDSXF_3_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2CDSXF_4_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2FDSXF_1_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2FDSXF_2_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2FDSXF_3_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2FDSXF_4_8bp-UDP0071	A568_Callimico goeldii_RNA_151
H7Y2CDSXF_1_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2CDSXF_2_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2CDSXF_3_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2CDSXF_4_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2FDSXF_1_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2FDSXF_2_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2FDSXF_3_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2FDSXF_4_8bp-UDP0072	A581_Aldabrachelys gigantea_RNA_152
H7Y2CDSXF_1_8bp-UDP0073	A566_Macroprotodon brevis_RNA_153
H7Y2CDSXF_2_8bp-UDP0073	A566_Macroprotodon brevis_RNA_153
H7Y2CDSXF_3_8bp-UDP0073	A566_Macroprotodon brevis_RNA_153
H7Y2CDSXF_4_8bp-UDP0073	A566_Macroprotodon brevis_RNA_153
H7Y2CDSXF_1_8bp-UDP0074	A575_Hierophis viridiflavus_RNA_154
H7Y2CDSXF_2_8bp-UDP0074	A575_Hierophis viridiflavus_RNA_154
H7Y2CDSXF_3_8bp-UDP0074	A575_Hierophis viridiflavus_RNA_154
H7Y2CDSXF_4_8bp-UDP0074	A575_Hierophis viridiflavus_RNA_154
H7Y2CDSXF_1_8bp-UDP0075	A573_Penelopides panini_RNA_155
H7Y2CDSXF_2_8bp-UDP0075	A573_Penelopides panini_RNA_155
H7Y2CDSXF_3_8bp-UDP0075	A573_Penelopides panini_RNA_155
H7Y2CDSXF_4_8bp-UDP0075	A573_Penelopides panini_RNA_155
